"","id","status","p_value","morans_test_statistic","morans_I","gene_ids","feature_types","n_cells","mt","ribo","hb","n_cells_by_counts","mean_counts","pct_dropout_by_counts","total_counts","highly_variable","means","dispersions","dispersions_norm","gene_short_name","q_value","module","supermodule","dim_1","dim_2"
"1","AAK1","OK",0,38.0360744212537,0.0379588546895093,"AAK1","Gene Expression",109815,FALSE,FALSE,FALSE,109815,0.700612604618073,59.5451849505067,190182,TRUE,0.442610375681915,1.25041633575876,1.7736736536026,"AAK1",0,"1","1",1.95405738984629,0.283912721939251
"2","ABCA1","OK",7.94058827930076e-203,30.3650941912685,0.0302968611809632,"ABCA1","Gene Expression",19589,FALSE,FALSE,FALSE,19589,0.0902372822165489,92.7835963028318,24495,TRUE,0.0753436224614146,1.15158886330967,0.975278258323669,"ABCA1",1.16290836079148e-202,"3","1",0.394742185225926,2.56379253036515
"3","ABCA13","OK",0,68.0179115611868,0.0678786846848814,"ABCA13","Gene Expression",8277,FALSE,FALSE,FALSE,8277,0.0377600379288197,96.9508309050252,10250,TRUE,0.0312378943349594,1.28583883776634,1.17416429519653,"ABCA13",0,"11","1",0.303308183303319,-5.75007527702315
"4","ABCB1","OK",0,245.999119178303,0.245555990941618,"ABCB1","Gene Expression",26495,FALSE,FALSE,FALSE,26495,0.160684615373611,90.2394907368181,43618,TRUE,0.0658999969923143,1.03942476676671,0.809111595153809,"ABCB1",0,"3","1",-0.426070040115871,3.60520798332231
"5","ABCC4","OK",0,295.916130548739,0.295403382455879,"ABCC4","Gene Expression",112739,FALSE,FALSE,FALSE,112739,0.915439605712891,58.4680108012127,248497,TRUE,0.436430894481976,0.86655245458812,0.735437870025635,"ABCC4",0,"4","1",2.58774345552012,-3.21933263175948
"6","ABCG1","OK",0,92.6070717166617,0.09243337456931,"ABCG1","Gene Expression",30687,FALSE,FALSE,FALSE,30687,0.144368603825569,88.6951972915922,39189,TRUE,0.0849125543053423,0.926607830270251,0.641977727413177,"ABCG1",0,"3","1",-0.281797712692775,2.59633309013383
"7","ABLIM1","OK",0,238.892301284194,0.238471859069265,"ABLIM1","Gene Expression",63400,FALSE,FALSE,FALSE,63400,0.387281686067581,76.6440352034069,105128,TRUE,0.203805144545912,1.12131137126528,0.930423319339752,"ABLIM1",0,"3","1",-0.409533804306545,2.81301933891313
"8","ABR","OK",0,92.7903208266194,0.0926188777974616,"ABR","Gene Expression",70320,FALSE,FALSE,FALSE,70320,0.36535507440567,74.0947721688261,99176,TRUE,0.234776388112808,0.879242314624623,0.571807563304901,"ABR",0,"6","1",-0.661248510727443,1.16024262077348
"9","ACER3","OK",0,68.041534387709,0.0679137138758389,"ACER3","Gene Expression",115102,FALSE,FALSE,FALSE,115102,0.77646791934967,57.5975037852135,210773,TRUE,0.386093092990924,0.787005283565176,0.520286798477173,"ACER3",0,"2","1",2.75131385957285,-2.10264867179854
"10","ACOXL","OK",2.13597600924392e-84,19.430379121337,0.0193809063739458,"ACOXL","Gene Expression",13246,FALSE,FALSE,FALSE,13246,0.0675517842173576,95.1202979543269,18337,TRUE,0.0586313492189436,1.14963361126588,0.97238165140152,"ACOXL",2.69453632158857e-84,"2","1",2.17354458009287,-1.49237054222091
