"","id","status","p_value","morans_test_statistic","morans_I","gene_ids","feature_types","n_cells","mt","ribo","hb","n_cells_by_counts","mean_counts","pct_dropout_by_counts","total_counts","highly_variable","means","dispersions","dispersions_norm","gene_short_name","q_value","module","supermodule","dim_1","dim_2"
"935","LOC102124310","OK",0,106.442773402757,0.150369836031472,"LOC102124310","Gene Expression",56613,FALSE,FALSE,FALSE,56613,0.428202509880066,79.1443022866005,116236,TRUE,0.351969134570013,1.79502059375029,3.24666357040405,"LOC102124310",0,"4","1",-1.64948214633382,0.343173640107138
"936","LOC102124317","OK",0,153.595526579317,0.217008420936288,"LOC102124317","Gene Expression",163574,FALSE,FALSE,FALSE,163574,2.24917197227478,39.7408740435659,610540,TRUE,0.892913059922439,1.6897808442991,1.45233726501465,"LOC102124317",0,"8","1",-1.51502026660359,-4.05476783003904
"937","LOC102124341","OK",1.04749374069733e-101,21.3790163254061,0.0301827085119108,"LOC102124341","Gene Expression",39404,FALSE,FALSE,FALSE,39404,0.225981846451759,85.4839363273666,61343,TRUE,0.127882915965751,1.01991529520934,0.780209064483643,"LOC102124341",1.56149996824981e-101,"3","1",1.14886914150798,-1.05112656738855
"938","LOC102124735","OK",0,393.858180667138,0.556205622251537,"LOC102124735","Gene Expression",7022,FALSE,FALSE,FALSE,7022,0.127459466457367,97.4131611230019,34599,TRUE,0.0412546941999141,3.78667737472443,4.87905788421631,"LOC102124735",0,"12","1",-1.14799870593465,4.91379715714358
"939","LOC102125111","OK",0,416.126374310535,0.587863046457708,"LOC102125111","Gene Expression",16739,FALSE,FALSE,FALSE,16739,0.410762906074524,93.8335095468427,111502,TRUE,0.0970343519564976,3.28847675476737,4.14099359512329,"LOC102125111",0,"12","1",-1.02313365085042,4.79312397751711
"940","LOC102125256","OK",1.86712428924419e-11,6.61425606903256,0.00929689758054614,"LOC102125256","Gene Expression",15415,FALSE,FALSE,FALSE,15415,0.121882036328316,94.3212587170429,33085,TRUE,0.143200717983711,1.34634725537051,1.26380515098572,"LOC102125256",2.1262770594453e-11,"4","1",-3.39189757449544,0.425572769974691
"941","LOC102125303","OK",0,90.1261374876782,0.127323261591726,"LOC102125303","Gene Expression",57278,FALSE,FALSE,FALSE,57278,0.31552654504776,78.8993225296646,85650,TRUE,0.192094718784793,1.0591304496049,0.838304758071899,"LOC102125303",0,"2","1",0.671847447324629,-2.59320495810606
"942","LOC102125546","OK",1.1718240295501e-06,4.72128020232118,0.00663986137711237,"LOC102125546","Gene Expression",7385,FALSE,FALSE,FALSE,7385,0.838328123092651,97.27943533087,227565,TRUE,1.37178697636026,6.31465161232107,6.9038290977478,"LOC102125546",1.29690986594923e-06,"2","1",-0.656002894472246,-3.73921750273802
"943","LOC102125561","OK",1.40077841194603e-22,9.70748823585296,0.0136887849507585,"LOC102125561","Gene Expression",14708,FALSE,FALSE,FALSE,14708,0.062092237174511,94.5817108796799,16855,TRUE,0.0462760751226014,1.00047089872752,0.751402974128723,"LOC102125561",1.67867867193532e-22,"11","1",-0.388398543428545,-5.49095700469114
"944","LOC102125936","OK",0,59.8695937355484,0.0842402020682191,"LOC102125936","Gene Expression",2867,FALSE,FALSE,FALSE,2867,0.0184416342526674,98.9438241155862,5006,TRUE,0.0325534951939369,1.68188303087119,1.7608882188797,"LOC102125936",0,"5","1",-2.64615978343404,2.39803411278628
"945","LOC102126012","OK",0,131.989020125927,0.186439503045083,"LOC102126012","Gene Expression",16248,FALSE,FALSE,FALSE,16248,0.0882148146629333,94.0143893373021,23946,TRUE,0.0894627991076173,1.46610493494597,1.4412214756012,"LOC102126012",0,"11","1",-0.73849238498128,-4.81936071601011
"946","LOC102126271","OK",8.44342268349355e-49,14.6346394651946,0.0206381197718841,"LOC102126271","Gene Expression",4458,FALSE,FALSE,FALSE,4458,0.0389683581888676,98.3577146519998,10578,TRUE,0.0262069449390143,5.69881528162667,7.71181488037109,"LOC102126271",1.10389541232124e-48,"6","1",-2.15773238284505,-1.99590907778837
"947","LOC102126565","OK",8.0629126018081e-50,14.7935345822405,0.0208755736852082,"LOC102126565","Gene Expression",21479,FALSE,FALSE,FALSE,21479,0.113994792103767,92.0873380462772,30944,TRUE,0.0713433510668573,1.12540908727334,0.936493933200836,"LOC102126565",1.05679936240051e-49,"2","1",0.896189793516035,-2.69366226878263
"948","LOC102126713","OK",1.42216450904116e-97,20.9301779061881,0.0295378434841792,"LOC102126713","Gene Expression",4705,FALSE,FALSE,FALSE,4705,0.0201251786202192,98.2667221708522,5463,TRUE,0.0126940053943477,1.013205827801,0.770269215106964,"LOC102126713",2.10945967035002e-97,"2","1",0.400685891080732,-3.02974436965086
"949","LOC102126863","OK",6.66442712549974e-107,21.9303871670615,0.0309550579813436,"LOC102126863","Gene Expression",15176,FALSE,FALSE,FALSE,15176,0.133987352252007,94.409304073295,36371,TRUE,0.0879263528969361,2.40596054578325,2.833580493927,"LOC102126863",9.99184613636076e-107,"4","1",-2.96997536761678,-0.571868879462259
"950","LOC102127805","OK",0,270.227025103486,0.381812387479156,"LOC102127805","Gene Expression",102150,FALSE,FALSE,FALSE,102150,0.849678218364716,62.3688989909781,230646,TRUE,0.372353006010693,1.03324993793666,1.18630421161652,"LOC102127805",0,"7","1",1.27306710140788,3.93741680893801
"951","LOC102127984","OK",1.76734032238978e-36,12.5592950256506,0.0177172877810946,"LOC102127984","Gene Expression",11147,FALSE,FALSE,FALSE,11147,0.0940759107470512,95.8935498487756,25537,TRUE,0.0371456425223823,2.16588990855118,2.47792530059814,"LOC102127984",2.23355805449382e-36,"8","1",-1.47553052050984,-3.00557981219389
"952","LOC102128143","OK",0.0095687190111628,2.34284292620918,0.00318695110293288,"LOC102128143","Gene Expression",1151,FALSE,FALSE,FALSE,1151,0.0176274906843901,99.5759824056644,4785,TRUE,0.021731948440532,2.53991620438547,3.03203058242798,"LOC102128143",0.0102053277478318,"5","1",-2.95637263400472,2.47551442894839
"953","LOC102128245","OK",0,53.0806900431339,0.0749767771646085,"LOC102128245","Gene Expression",222456,FALSE,FALSE,FALSE,222456,3.1111433506012,18.049298031689,844523,TRUE,1.11442065875306,1.12915410052769,0.525371849536896,"LOC102128245",0,"3","1",0.226407631803388,-0.22261349644758
"954","LOC102128720","OK",0,48.7548019206699,0.0687388992434604,"LOC102128720","Gene Expression",2555,FALSE,FALSE,FALSE,2555,0.0105470232665539,99.0587619865095,2863,TRUE,0.0140160660345432,0.877994951157861,0.56995964050293,"LOC102128720",0,"4","1",-2.81123675448812,0.899448173378927
"955","LOC102128791","OK",0,39.2939852395113,0.0553767595859497,"LOC102128791","Gene Expression",12734,FALSE,FALSE,FALSE,12734,0.0790087357163429,95.308913947637,21447,TRUE,0.13114299195643,1.63343282619651,1.68911111354828,"LOC102128791",0,"4","1",-3.34996117694295,0.602791326378805
"956","LOC102128946","OK",5.15393698463728e-109,22.1505388669182,0.031274143380425,"LOC102128946","Gene Expression",120689,FALSE,FALSE,FALSE,120689,0.858703792095184,55.5393054363403,233096,TRUE,0.409075523177964,0.832831435549293,0.64423269033432,"LOC102128946",7.75509362886939e-109,"10","1",2.61631022350871,0.865791576241476
"957","LOC102128965","OK",1.21531154670627e-177,28.3935282995219,0.040074656397354,"LOC102128965","Gene Expression",22116,FALSE,FALSE,FALSE,22116,0.142758727073669,91.8526732264755,38752,TRUE,0.147580921421483,1.46928375653502,1.44593071937561,"LOC102128965",2.08797136301391e-177,"4","1",-3.28452052218831,-0.103831512595194
"958","LOC102129071","OK",3.02013730731562e-23,9.86270020626807,0.013836587423778,"LOC102129071","Gene Expression",2761,FALSE,FALSE,FALSE,2761,0.0120279537513852,98.9828735204512,3265,TRUE,0.0167254829234472,1.37230460726559,1.30225992202759,"LOC102129071",3.62346928523072e-23,"4","1",-3.00730790240682,0.54544879708193
"959","LOC102129333","OK",4.173600931683e-06,4.4560796787064,0.00625074707040075,"LOC102129333","Gene Expression",1830,FALSE,FALSE,FALSE,1830,0.0160470958799124,99.3258451801614,4356,TRUE,0.0147550126231601,6.4416088874779,8.81223487854004,"LOC102129333",4.59956866294414e-06,"6","1",-2.25347079379476,-1.94881163325407
"960","LOC102129970","OK",4.01388175971894e-06,4.4644421477879,0.0062814053625035,"LOC102129970","Gene Expression",10552,FALSE,FALSE,FALSE,10552,0.0470103248953819,96.1127422628762,12761,TRUE,0.0285195135305876,0.918877922513791,0.630526185035706,"LOC102129970",4.42588867050491e-06,"3","1",1.08600340740764,-1.20647102009751
"961","LOC102130180","OK",0.00238674468059218,2.82193471476736,0.00396107295551739,"LOC102130180","Gene Expression",10389,FALSE,FALSE,FALSE,10389,0.0817237719893456,96.1727899326214,22184,TRUE,0.0348302498826491,1.13897722268299,0.956594586372375,"LOC102130180",0.00255994643044473,"8","1",-2.12067307574666,-2.89709149088957
"962","LOC102130251","OK",0,48.4899555863155,0.0684825293392102,"LOC102130251","Gene Expression",14030,FALSE,FALSE,FALSE,14030,0.0719540566205978,94.831479714571,19532,TRUE,0.0458859324629464,0.958843946786468,0.689734280109406,"LOC102130251",0,"2","1",0.741944416929121,-2.79983483042814
"963","LOC102130691","OK",2.7211870082573e-08,5.4362167655118,0.0076479551659159,"LOC102130691","Gene Expression",3495,FALSE,FALSE,FALSE,3495,0.0148203540593386,98.7124748112919,4023,TRUE,0.0139349245834293,1.04684595366122,0.820105791091919,"LOC102130691",3.0456249866854e-08,"2","1",-0.362590685915118,-4.25661943640806
"964","LOC102131081","OK",0.000956803470879497,3.10332295191937,0.00435774390341827,"LOC102131081","Gene Expression",7396,FALSE,FALSE,FALSE,7396,0.0322378613054752,97.2753830341388,8751,TRUE,0.0214238183537351,0.935655015194548,0.65538078546524,"LOC102131081",0.00103314944731237,"15","1",0.213452443052168,-4.33682749953367
"965","LOC102131283","OK",1.26232742711552e-174,28.1481498744252,0.0397487400580595,"LOC102131283","Gene Expression",92580,FALSE,FALSE,FALSE,92580,0.548710465431213,65.8943971471831,148948,TRUE,0.274204752170028,0.977577107754119,0.717486679553986,"LOC102131283",2.1616190288486e-174,"8","1",-2.1129936133138,-3.12372098651029
"966","LOC102131631","OK",4.72623923725129e-30,11.3287681254246,0.0159768209518905,"LOC102131631","Gene Expression",10284,FALSE,FALSE,FALSE,10284,0.0450873263180256,96.2114709468744,12239,TRUE,0.0290503102600765,0.836896963717773,0.509074628353119,"LOC102131631",5.81433445716156e-30,"2","1",0.815704926420088,-2.655907494689
"967","LOC102131904","OK",1.21267874715262e-218,31.5404345851954,0.0445421476963886,"LOC102131904","Gene Expression",91790,FALSE,FALSE,FALSE,91790,0.67097932100296,66.1854257306107,182138,TRUE,0.335638837508141,1.02098458646368,1.15313017368317,"LOC102131904",2.22075791657826e-218,"1","1",1.58048640148723,2.10631396088503
"968","LOC102132235","OK",0,93.0377727861398,0.131437584041508,"LOC102132235","Gene Expression",54980,FALSE,FALSE,FALSE,54980,0.365134030580521,79.7458841558882,99116,TRUE,0.239078033073176,1.79485178312134,1.92824697494507,"LOC102132235",0,"8","1",-2.16858948810018,-2.85891602721311
"969","LOC102132314","OK",0,362.196238387481,0.511765594523962,"LOC102132314","Gene Expression",176269,FALSE,FALSE,FALSE,176269,4.10971784591675,35.0641552250682,1115587,TRUE,1.02978925241268,1.16736983483845,0.588559448719025,"LOC102132314",0,"13","1",0.8395849313029,5.1730206182947
