"","id","status","p_value","morans_test_statistic","morans_I","gene_ids","feature_types","n_cells","mt","ribo","hb","n_cells_by_counts","mean_counts","pct_dropout_by_counts","total_counts","highly_variable","means","dispersions","dispersions_norm","gene_short_name","q_value","module","supermodule","dim_1","dim_2"
"46","ALAS2","OK",0.038912496603967,1.76344780430586,0.00361412455426603,"ALAS2","Gene Expression",10363,FALSE,FALSE,FALSE,10363,0.133361086249352,96.1823680885316,36201,TRUE,0.118670731821837,4.07150755687077,5.30102300643921,"ALAS2",0.0453362159650023,"12","1",6.46609140594796,1.39760858838882
"47","ALCAM","OK",1.45968844690119e-07,5.12857880471136,0.01077416629505,"ALCAM","Gene Expression",73707,FALSE,FALSE,FALSE,73707,0.449565470218658,72.8470331662068,122035,TRUE,0.264361273234687,1.11769843280709,0.925070941448212,"ALCAM",1.94812265797967e-07,"3","1",0.511330139239589,-1.12386386568223
"48","ALOX15","OK",0,77.837866215766,0.164251526054713,"ALOX15","Gene Expression",79696,FALSE,FALSE,FALSE,79696,2.15963101387024,70.6407417913362,586234,TRUE,0.856383006712341,1.76148389640989,1.5708943605423,"ALOX15",0,"9","1",2.97307687660054,2.25014145200576
"49","ALS2","OK",0.000354114524533151,3.38637355830445,0.00709550316501163,"ALS2","Gene Expression",100518,FALSE,FALSE,FALSE,100518,0.574888288974762,62.9701124696538,156054,TRUE,0.300903096714927,0.853770110517163,0.700865507125854,"ALS2",0.00044147691022636,"3","1",0.451355468829433,-1.49803893739854
"50","ANG","OK",3.32789714516609e-10,6.17406076038394,0.0129772844809591,"ANG","Gene Expression",17327,FALSE,FALSE,FALSE,17327,0.0847924649715424,93.6168958670257,23017,TRUE,0.073022353282487,0.843547617593728,0.518927276134491,"ANG",4.64388864358968e-10,"2","1",-1.6929187659423,1.07191021268691
"51","ANGPT1","OK",0,43.9889504873592,0.0928333408891246,"ANGPT1","Gene Expression",21070,FALSE,FALSE,FALSE,21070,0.159365773200989,92.2380098065581,43260,TRUE,0.0603243927374225,1.30853258813787,1.2077841758728,"ANGPT1",0,"6","1",6.07101179321603,0.291113207987205
"52","ANGPT2","OK",0,80.4191773146269,0.169772638046924,"ANGPT2","Gene Expression",70815,FALSE,FALSE,FALSE,70815,0.497213125228882,73.9124188159189,134969,TRUE,0.296328982230078,1.18644827141961,1.60065937042236,"ANGPT2",0,"9","1",3.00783250888185,1.73102171247329
"53","ANK1","OK",0,146.511243324962,0.30934583840869,"ANK1","Gene Expression",67351,FALSE,FALSE,FALSE,67351,0.90565150976181,75.188523895657,245840,TRUE,0.366427448795569,1.11944203041047,1.41942775249481,"ANK1",0,"6","1",5.02886189182595,1.02423269574966
"54","ANK3","OK",4.87926777471453e-51,14.9811020564921,0.0315408950065725,"ANK3","Gene Expression",4845,FALSE,FALSE,FALSE,4845,0.0250395108014345,98.2151474851815,6797,TRUE,0.0197106275536672,1.60085107697087,1.64084255695343,"ANK3",9.73049378060886e-51,"8","1",-2.5200033072631,1.39045746152724
"55","ANKRD12","OK",4.05693153619548e-24,10.0622307639817,0.0211941238269283,"ANKRD12","Gene Expression",181734,FALSE,FALSE,FALSE,181734,1.69101977348328,33.0509005308509,459029,TRUE,0.717427128393081,0.926427494521267,0.520681917667389,"ANKRD12",6.67709996708221e-24,"2","1",-0.469308364788732,-1.34311311418687
"56","ANKRD28","OK",2.25780799512737e-127,23.9798260800311,0.050586757685992,"ANKRD28","Gene Expression",194731,FALSE,FALSE,FALSE,194731,2.65400385856628,28.2629277475493,720432,TRUE,1.04594938826861,1.7830909484219,1.60662043094635,"ANKRD28",5.83944875261514e-127,"2","1",-0.269840705792149,-1.25834624941026
"57","ANKRD44","OK",1.19332478749567e-126,23.9104154758749,0.0504404559845443,"ANKRD44","Gene Expression",148246,FALSE,FALSE,FALSE,148246,1.22134017944336,45.3875653432848,331534,TRUE,0.678711264234854,1.47655019158587,1.75436079502106,"ANKRD44",3.07107813048947e-126,"2","1",-0.997553337017735,-1.49558417970811
"58","ANKRD6","OK",6.06141161377655e-46,14.1803570205054,0.0298747300814849,"ANKRD6","Gene Expression",8461,FALSE,FALSE,FALSE,8461,0.0366548672318459,96.8830470324294,9950,TRUE,0.0204799903245507,0.982538917304593,0.724837422370911,"ANKRD6",1.17612851629849e-45,"1","1",-3.14887427131339,-0.779219796010597
"59","ANKS1A","OK",1.42135093421308e-06,4.68186968014218,0.00983111770519106,"ANKS1A","Gene Expression",91162,FALSE,FALSE,FALSE,91162,0.509929955005646,66.416775034905,138421,TRUE,0.318408617444315,1.00106048166046,1.09924149513245,"ANKS1A",1.85999537714118e-06,"3","1",1.73488451202706,-1.43766229326402
"60","ANLN","OK",4.37319667382585e-154,26.4169732161564,0.0557087266756235,"ANLN","Gene Expression",59472,FALSE,FALSE,FALSE,59472,0.430744409561157,78.0910735270822,116926,TRUE,0.19889527807303,0.915658381708091,0.625756561756134,"ANLN",1.20595966555039e-153,"11","1",5.43538118561105,4.0946143371376
"61","ANO10","OK",0.000304762264209712,3.42734037915458,0.00717951846509707,"ANO10","Gene Expression",20655,FALSE,FALSE,FALSE,20655,0.0902888551354408,92.3908919105105,24509,TRUE,0.0522903599104692,0.945080437395536,0.669344186782837,"ANO10",0.000380404696693417,"3","1",0.129081976016322,-1.79966991121445
"62","ANO6","OK",0,64.0231020512656,0.135155400866991,"ANO6","Gene Expression",130073,FALSE,FALSE,FALSE,130073,0.932960271835327,52.0823279339549,253253,TRUE,0.439186492216779,0.801652115385475,0.55990207195282,"ANO6",0,"5","1",4.15764738281564,-0.27208059007798
